ShipmentID,OrderID,ShipmentDate,Carrier,TrackingNumber
21921,21921,2024-04-25,USPS,5ac699c2-bf80-42d6-a6d4-f9bf9201cd33
21922,21922,2024-11-10,FedEx,d808cc40-a321-4378-9712-fd8b0d51b3c3
21923,21923,2023-09-15,FedEx,e0e163f6-6dfe-4844-8f73-fe31ab8b444b
21924,21924,2024-07-21,DHL,e8eeb7d8-c1b6-4cf1-8c4e-538412a10425
21925,21925,2024-01-05,UPS,6be88281-75d3-4f8b-b270-51d6cc4507fe
21926,21926,2025-05-10,FedEx,0be71625-4c23-4c2f-bf75-ce173c846073
21927,21927,2024-12-22,FedEx,2c236d86-5c3f-4fe0-af54-166a5b68d482
21928,21928,2024-02-01,USPS,c0de887f-6ed0-41f8-ac29-7417cab09e22
21929,21929,2024-06-19,FedEx,10730384-8623-4153-8841-25d46fd5bcd6
21930,21930,2023-10-07,DHL,9e83bf6f-83ad-42da-accb-0ddc273ea0e3
21931,21931,2024-12-17,FedEx,9bb2b349-f9cb-4c64-b2b8-328d41daa6a4
21932,21932,2024-07-31,UPS,e6e10ba5-4144-4e00-8417-5920a595db5a
21933,21933,2025-01-31,USPS,98959a74-29d3-4800-8967-5b2c1ee6c1ff
21934,21934,2024-11-11,FedEx,0d8d0fa6-1584-4698-9f45-ef7e289707e1
21935,21935,2025-04-04,USPS,2d10a79f-5e25-4ac6-a16b-825aeef28e43
21936,21936,2024-08-03,DHL,e5e8b680-5c8d-4b43-97a4-fa785c398d18
21937,21937,2024-10-15,USPS,0aac2c6e-476b-4314-b729-e027531f8178
21938,21938,2024-10-11,DHL,44df0e16-e19a-4c70-896f-add64d4fc7d3
21939,21939,2025-05-05,UPS,39c0fa4b-32bf-4bfa-8a0b-42db53593332
21940,21940,2025-03-17,USPS,bc060e6f-8f4f-42c0-9671-81be5e08b0f5
21941,21941,2025-02-24,DHL,c718c123-54d7-4637-b668-b3144e98c40f
21942,21942,2024-07-21,UPS,7f751702-d5cc-4749-91d9-82ad21a83bb4
21943,21943,2024-04-07,DHL,227f3d7c-e483-4754-b1e1-99885b31a5c1
21944,21944,2023-07-18,USPS,b2062961-9ca0-4430-aca4-3e9a11d57174
21945,21945,2025-03-29,USPS,09120ce5-05c7-4a12-a528-19c99ee00445
21946,21946,2023-08-18,UPS,6bae6d9c-becf-47ab-807a-9c78437a8f8d
21947,21947,2024-12-09,USPS,dfb24e7f-32fb-4c64-9eaa-1a1f14cd39a5
21948,21948,2025-01-12,FedEx,d5d6346d-195f-48e1-8c22-4095426a49a0
21949,21949,2023-10-05,USPS,ec4e989a-dc0a-409a-807f-348fe9ee5089
21950,21950,2024-03-12,FedEx,e1fef15a-1bee-4a02-b005-067c414cc7e4
21951,21951,2025-05-12,USPS,54b9c4e2-b07c-4033-8ad7-a992e4503644
21952,21952,2025-03-06,DHL,4fe36c8e-a2a0-482c-ade4-92327faf2182
21953,21953,2024-01-21,DHL,5c513d0c-daa1-4c2a-9975-e71dd796216d
21954,21954,2024-04-24,FedEx,3cc3445b-b5a1-4de8-b125-c6c9ee549710
21955,21955,2023-08-31,FedEx,e5e9372b-b5f3-4789-8199-a783f173d741
21956,21956,2025-05-15,UPS,e1e40c7f-a546-410f-ac2a-8cde60837731
21957,21957,2024-09-16,UPS,be37b252-c5fe-4aa4-a1bb-72365b390828
21958,21958,2025-02-28,UPS,5c393e5a-055f-472f-b8e6-add1054fc041
21959,21959,2023-10-09,USPS,bafd7764-26e5-4381-9261-3e525b453328
21960,21960,2023-11-27,USPS,ed720021-e55f-4344-b72c-93002d364903
21961,21961,2024-08-21,DHL,9e745c3b-1ac3-4eeb-9a01-c034c8f9946d
21962,21962,2023-09-25,DHL,6cfb66ef-7d49-4b1f-92fa-9659579872bb
21963,21963,2025-04-26,FedEx,721de27f-107d-4f4d-b270-154f07a06e36
21964,21964,2023-09-01,FedEx,4a904c7d-7a83-406e-9a50-4c2ddeddac32
21965,21965,2024-08-17,FedEx,e2ae59b1-ce26-4867-9bde-df4ed506d6b5
21966,21966,2023-05-28,FedEx,bd6c6da2-6687-48b2-9d89-a3cde7c8c284
21967,21967,2024-12-13,DHL,82fa8142-9ab2-4744-a4e7-4cafe60e808e
21968,21968,2024-04-17,UPS,1a9c4aba-6861-4387-ad66-3ef85786c9e0
21969,21969,2024-02-09,FedEx,661b0aa8-980c-4d99-a9f0-215f1f6ccad5
21970,21970,2024-09-10,USPS,f0aff856-a5ba-4a92-bb69-46e95c904379
21971,21971,2024-03-05,DHL,d129d249-d582-4ee4-9cc2-a801da831ba0
21972,21972,2024-07-03,UPS,8ff3f07d-1df7-4e21-ace4-fcdffa0a05c7
21973,21973,2023-06-11,USPS,b3a6fc7c-8728-46c0-b957-2efb9a605bac
21974,21974,2023-07-14,FedEx,d74d1d43-35e5-404b-8b8d-52a627d79531
21975,21975,2024-04-13,DHL,166aff3e-1082-42b1-b6d5-db8af5545500
21976,21976,2024-03-11,FedEx,0a3cb0fe-116b-4fee-8a9a-29ade4e719ba
21977,21977,2025-01-22,DHL,965b9fa7-b960-4117-9971-49a6423f5c98
21978,21978,2025-04-15,USPS,2d9272be-0839-4d03-82e6-09484b8dd486
21979,21979,2024-09-10,UPS,2487b640-3d34-4b35-8972-c32efc265e92
21980,21980,2023-12-09,UPS,ad314e70-df1f-449c-b6a0-fabed67465c3
21981,21981,2025-04-03,DHL,007803a4-bd9f-449b-98fc-83a6e076562f
21982,21982,2023-06-12,USPS,a6f5813b-7abd-4d89-80fe-4f05a76c5cef
21983,21983,2024-07-21,USPS,046472ee-cf3d-43ba-93a0-0eb3b812894e
21984,21984,2024-09-08,FedEx,203d42db-ea43-4000-ac16-4b2e06357878
21985,21985,2024-11-22,DHL,cfc3f1ab-0ad2-4d69-9476-8f6567d34f13
21986,21986,2023-08-08,DHL,64c2917e-5446-42c6-a1b4-46db23f6178c
21987,21987,2023-11-22,DHL,c802198b-4113-4978-95b2-0bf385cb68df
21988,21988,2023-08-08,UPS,cfd7ab4e-931a-41a5-bdb7-56a88fe16b7a
21989,21989,2024-11-29,DHL,f5cf366c-b7d5-4678-9d3e-c6d852e42f7e
21990,21990,2023-11-16,DHL,63a2af41-19c6-4221-a964-a982d30ec625
21991,21991,2024-03-11,USPS,93e9f165-f3b6-4cbb-b7e9-644acbb0fcd0
21992,21992,2025-04-14,UPS,ee592ffe-964d-4b83-9038-45f280a061c8
21993,21993,2024-04-25,UPS,c87791ff-394d-458b-86ad-5a37d69b5bd0
21994,21994,2024-07-11,DHL,b55f6ba2-e7c4-4459-9299-73c0e2f607f2
21995,21995,2025-01-20,FedEx,722bb2ba-9f4a-4561-bd2d-1bf4cb173790
21996,21996,2025-05-16,USPS,1f9095e1-ca6d-4f62-a85e-eb028fc26448
21997,21997,2024-08-08,DHL,b3ad2643-2abd-454d-9240-a600f9e89ba3
21998,21998,2024-12-30,USPS,f64af489-bc95-497b-9325-98c13eb6ebbe
21999,21999,2025-05-17,USPS,ca521e37-e9be-4f27-8074-97cf928fbe3f
22000,22000,2023-07-09,UPS,ee069b7f-0832-424a-88fb-3a730ee75a8c
22001,22001,2024-10-20,UPS,df67d875-f408-44c4-b18f-a65a6dd93d40
22002,22002,2024-10-02,FedEx,348ba220-118d-4480-9069-1c12a9203271
22003,22003,2023-11-17,FedEx,e2c0ceaf-63d4-4af3-b7b0-58c60d5acba0
22004,22004,2025-01-24,USPS,3c926c2d-05e8-41e3-9cf1-90cd199a6951
22005,22005,2025-03-17,UPS,79bb86c2-8b5f-4f1a-83fe-de4a8603b4fb
22006,22006,2024-10-06,USPS,0bb8f199-abfb-42bf-b93b-aafbd6847ef6
22007,22007,2024-12-31,FedEx,cba8e938-d962-48db-bdb7-c2902d818f67
22008,22008,2024-10-22,USPS,d17c91f2-44d7-4eef-9e82-c8bb87747279
22009,22009,2024-04-22,FedEx,6f18a7e5-faed-4beb-a9d7-69304ffffe77
22010,22010,2025-01-15,FedEx,1c24dae7-396b-4b7b-95d1-5d8923b04d82
22011,22011,2024-08-22,UPS,e9c9ddd4-4bd0-4cfc-a394-288ee174880d
22012,22012,2024-08-22,USPS,122a8b5c-a01e-4b7c-a7f7-43dbffe1ec90
22013,22013,2023-09-10,USPS,ef30f100-dfff-45ff-a3ec-dafbe68b50a9
22014,22014,2024-11-25,UPS,87bfd839-c49a-4104-8df5-b2c6d22779e2
22015,22015,2024-09-28,DHL,3518872a-1166-48bb-9870-0558913078ef
22016,22016,2023-06-28,USPS,814ba03f-700b-47e9-babb-cfa6dc5988aa
22017,22017,2024-01-12,FedEx,5188db64-c16f-463c-93f5-142fc42a27b3
22018,22018,2024-08-31,USPS,fa36c165-ed2e-46f6-a3b1-f29b59f6fcd4
22019,22019,2024-01-13,FedEx,d655914b-dc6e-4812-a25c-59a38286a443
22020,22020,2024-12-26,DHL,dfd69d84-c090-4712-ac8a-4542e769f74a
22021,22021,2025-04-05,FedEx,f6239bc5-0196-4087-b61a-d48e25358326
22022,22022,2023-06-27,DHL,6cf9543e-338e-4730-bc01-e7311d8de6c7
22023,22023,2025-05-02,DHL,d9638661-0f6b-4f27-bc2d-9060ce7408a6
22024,22024,2023-07-04,USPS,4874718e-1251-463c-8451-a87537a0146c
22025,22025,2023-11-20,DHL,8107ef66-f7f9-4a51-87c4-f3f8f68e289a
22026,22026,2025-04-03,UPS,51ceed90-8f98-4d67-ba59-f9bae461c0b9
22027,22027,2023-07-12,FedEx,3c927fac-ac92-4fb6-b9f3-e3df4c300a91
22028,22028,2024-05-29,FedEx,e41b5efe-7410-4bee-81d1-4f2114c32580
22029,22029,2024-01-05,FedEx,6a2e6966-4532-44c7-a81f-fd25b9a63977
22030,22030,2023-09-28,FedEx,4e0d716c-c902-44c6-9d62-c888772b4e55
22031,22031,2025-03-08,DHL,ad773dec-e9ef-4b0e-b059-6a03287cea67
22032,22032,2023-11-06,UPS,de9e182e-e309-4304-b744-a76a31c57e15
22033,22033,2024-11-30,UPS,3d9ecc4e-6985-4de0-9e5b-4a78b15f9d9a
22034,22034,2024-03-01,UPS,879e396f-af5f-4ded-804b-00b53f906034
22035,22035,2023-10-10,UPS,0b9f80a4-3f48-405c-9074-fec8a4a2cedd
22036,22036,2024-06-08,UPS,f3f0d97e-b3cb-4bd5-a262-fb881c294681
22037,22037,2024-10-09,USPS,fea48b56-0ad4-40dc-aec8-930ffe825f89
22038,22038,2023-10-17,DHL,bca76e82-724c-4d69-af23-46c6a577dabb
22039,22039,2023-07-26,FedEx,66f2ac4f-8e26-4820-8008-83470016278c
22040,22040,2024-11-03,USPS,443b47bd-b484-4c95-9af3-90f32ca2f80b
22041,22041,2023-10-19,UPS,48dd8a3b-dafa-4aed-88e4-82b989a63974
22042,22042,2025-05-12,USPS,013121c2-2a32-433c-b2d0-af4620ce4c9e
22043,22043,2025-02-05,DHL,f10a1256-33c7-41ee-9ab5-f76cd90e6c3f
22044,22044,2024-07-09,UPS,65c302a5-9493-44d7-af0d-a9ee0412ac4c
22045,22045,2023-05-30,USPS,71b7a424-da7c-4ea3-9048-cc26a3f1de81
22046,22046,2025-01-14,FedEx,ebcadfa9-b88f-4bd2-ab8a-e15272662e48
22047,22047,2023-11-09,UPS,f1ce73b3-0df4-4298-864c-3b04d9ac277c
22048,22048,2025-01-10,UPS,bba2bed2-bf08-4b3a-8112-199315efd3bc
22049,22049,2023-11-20,USPS,841af9fa-0e7a-420f-a2e9-fc10df7cf2f5
22050,22050,2025-04-21,DHL,1992a0b6-dde1-49a8-8113-8015948e28b5
22051,22051,2025-01-01,DHL,24d3ee65-cfe8-4175-8030-e37e4531080a
22052,22052,2024-05-03,UPS,8f4d5cac-d37b-40bf-b12d-6ae71092d7d9
22053,22053,2024-06-25,FedEx,b739c872-f54b-407f-9e21-004c7a11380f
22054,22054,2023-12-26,USPS,fdafd28a-a0eb-4abb-8be6-1e55faccc50e
22055,22055,2024-02-29,USPS,fffc0f65-0637-4242-8de3-ab0ba3e95191
22056,22056,2023-10-05,FedEx,1de129a6-5112-4291-b97b-6ce55b81a161
22057,22057,2023-08-01,USPS,8575f264-60e4-4a53-b0e7-a2d58b0f9f07
22058,22058,2024-02-02,USPS,cab6e225-3b41-4b7b-bae0-61b889c73207
22059,22059,2024-11-06,FedEx,83e45a50-d144-4efe-b3c9-aa111a11aafd
22060,22060,2023-08-07,FedEx,2724f8b2-c944-48da-9876-900001328417
22061,22061,2024-04-28,UPS,e275c257-7f63-403e-9f37-eaa0cd9c082f
22062,22062,2024-11-27,USPS,0ff61cb9-8bcd-4e56-8d79-3c1c1a68dcba
22063,22063,2024-09-09,DHL,708c4fca-9c55-4cb4-a4e9-735fd0570550
22064,22064,2025-05-04,FedEx,db66f7e6-a379-4848-b99e-fae0e6087b22
22065,22065,2023-11-27,UPS,eb385e54-1beb-4c5f-b3af-893971b4fb2b
22066,22066,2023-07-20,DHL,467370b2-eb62-43e6-b772-0bc68e2c970c
22067,22067,2023-11-01,UPS,b09d731e-1d9d-4deb-96b0-a866dfe30509
22068,22068,2023-11-06,FedEx,e5101464-8ffd-4bfe-8d9f-371bacef3da7
22069,22069,2025-04-05,USPS,7ab45cca-93a2-40c8-b285-90298f40066c
22070,22070,2024-01-12,FedEx,87c43dae-6762-482c-8d7f-1a727e51b4f2
22071,22071,2023-08-10,UPS,27a48cd2-386a-4377-8e73-dd00e8088b88
22072,22072,2024-04-14,USPS,c041f4de-5911-4084-b414-4527ee6b6eec
22073,22073,2023-11-09,USPS,dbc30a45-5f0e-4045-9b7c-e367ffca853e
22074,22074,2024-02-04,DHL,71d6ea2a-6329-423d-8814-84260449c0e5
22075,22075,2024-01-09,USPS,7f0b8af2-9912-4d87-b547-6ca316c35dc2
22076,22076,2024-04-19,FedEx,ddfe87f3-7a6a-4dc2-ae03-65f86ca3f4b7
22077,22077,2023-06-01,UPS,0cc6ab90-ac06-49c8-9c28-dbceeb332714
22078,22078,2023-12-25,FedEx,2ae50348-5762-41f5-855b-48cdc5042347
22079,22079,2024-09-16,UPS,7586345e-6b99-4de5-9789-dec9e098fdd4
22080,22080,2023-10-06,DHL,84622ef5-fda3-4f05-954b-f374cda7ba14
22081,22081,2025-04-13,USPS,cf06470b-1fb8-46f9-8d13-cf32aa072ce6
22082,22082,2024-04-14,DHL,437f1b14-f11e-487b-a979-fe0dbdcd76ef
22083,22083,2023-11-26,USPS,bea7bd97-48f4-4e65-8ce4-c87e380e0f5e
22084,22084,2024-10-14,FedEx,cb82bc67-f83f-404c-96fa-77a4af52d13c
22085,22085,2024-02-03,DHL,be03affb-16fd-4e1f-a06d-dd0ff71e81b4
22086,22086,2023-06-23,DHL,149ed0a3-144e-478b-ad6a-e1391824464d
22087,22087,2023-07-10,FedEx,b111b82b-4b2c-45e1-8a54-af99b6adac37
22088,22088,2023-07-11,USPS,141407f2-af7b-4d56-8656-a539264213f3
22089,22089,2023-07-07,FedEx,e8d79c52-3246-4cd3-8600-50487f5788e4
22090,22090,2024-02-23,DHL,5d39051d-d021-4b0a-80c0-95ca1db1b985
22091,22091,2025-02-17,DHL,f283fb0b-0c46-4993-85e6-dac86dce9365
22092,22092,2023-12-13,USPS,f95ce313-24fb-4ee6-a539-3fac2408585e
22093,22093,2025-01-01,DHL,b965f91d-f5cf-48d9-b2da-62690f0257b0
22094,22094,2024-06-27,DHL,a4028898-015a-463b-b02e-2e538b47b34b
22095,22095,2025-03-27,UPS,9d9c569b-18a9-4a8b-817f-326dd5f1396d
22096,22096,2024-01-21,UPS,1a37dad9-9dba-4c36-a617-a96d4189a014
22097,22097,2024-11-02,USPS,69d1ff12-5b23-4682-96c2-693719a7e090
22098,22098,2024-09-09,UPS,bdecadcf-6444-42e3-9c1b-c4e1e6428c48
22099,22099,2023-09-25,DHL,3e2af7f8-c774-4619-8ae2-5bdcd9bd78da
22100,22100,2025-01-05,USPS,de43df71-6daa-452d-9639-cf2edac72100
22101,22101,2024-02-17,DHL,290d2250-9ca6-4d2a-9df1-afc6075151dd
22102,22102,2025-05-23,UPS,a24ac4c4-c83d-4d93-9fe0-ce317382f8f0
22103,22103,2024-11-21,UPS,8c8d4eac-d9cd-4778-9037-fc9d2f69ef81
22104,22104,2025-04-21,FedEx,ec2c195a-692c-4f6d-a6f4-8e5d037618f9
22105,22105,2024-09-25,USPS,c36b8a42-77d7-40f5-8506-37c95412895e
22106,22106,2025-01-06,UPS,e97f8d8a-3ab9-4a2e-b07d-14725a020aad
22107,22107,2024-10-22,UPS,09c5a2d5-192d-4c95-85d2-dfa759568d4c
22108,22108,2025-02-27,USPS,fbb307e3-bb7c-4d86-81d8-56c9cab8bc72
22109,22109,2024-03-02,FedEx,942026fc-8f23-4594-b7f2-d9edfb9a41c5
22110,22110,2024-11-28,USPS,a37246ae-910e-4657-83ea-0a2ab8028bfe
22111,22111,2024-07-28,FedEx,faa050ae-3585-4390-a221-cd87d41f4d91
22112,22112,2024-03-20,USPS,14df52b0-9da9-4683-a36a-15125d8336b7
22113,22113,2024-08-07,UPS,039c2882-5d46-4697-ac19-b25fc47198d0
22114,22114,2023-08-22,DHL,abef1b4a-3dfd-4ca0-9afd-9130685b4865
22115,22115,2025-03-20,FedEx,7eccc6f0-9d98-43f2-83da-5b1d483dee42
22116,22116,2024-07-09,DHL,141b50a5-4c76-4273-9b7e-eaf8ca6a2106
22117,22117,2024-10-19,USPS,a20c1c70-0c2b-4006-a8e7-64caed231a61
22118,22118,2024-05-19,DHL,55fd5566-2ffd-4ce4-b030-d4950d768c53
22119,22119,2024-03-13,UPS,5eab0897-7e59-4669-96d5-6d6f5f49d606
22120,22120,2023-10-07,FedEx,3c26f982-1628-479d-ac66-26c7bd878d5a
22121,22121,2024-01-24,DHL,a4454904-902b-49f2-96fc-c81aa0be8738
22122,22122,2025-01-22,FedEx,6b68cf7a-c6f8-4534-ba6b-f931e4bf0f43
22123,22123,2023-08-22,USPS,a32a197e-de6f-410e-986a-b25d11a0a308
22124,22124,2023-12-18,USPS,4cf0014b-32a6-4289-b58d-eafc73a4adae
22125,22125,2024-10-08,USPS,07cdd789-02ff-4137-8e89-6c60db29546a
22126,22126,2024-06-29,USPS,aaee6a7f-ded6-43b1-a94e-783e9de4e025
22127,22127,2024-06-09,DHL,54204494-a656-4ecb-92a9-404d0d0ad242
22128,22128,2023-06-14,UPS,6114a67e-2550-4c84-9525-d80c5d945e5f
22129,22129,2023-08-15,DHL,0f6f04bd-8114-4ffb-90dc-6b9ac1c7d855
22130,22130,2024-10-21,UPS,d1b47590-3c30-424d-b1f5-02014d9a42fb
22131,22131,2024-12-13,UPS,d81e258a-92be-4d82-b064-51b0fbd0c078
22132,22132,2024-04-03,FedEx,bbed4ac1-0c8d-4c60-bbda-605ca539ef87
22133,22133,2023-09-30,FedEx,2f7aecad-1abc-4a1d-b80a-99faa6737511
22134,22134,2023-06-01,FedEx,d3d7a657-1c06-4747-a9bc-39fac8c391f9
22135,22135,2025-05-15,FedEx,f7d4b29d-5114-40ff-bc16-2609abda692d
22136,22136,2024-07-25,UPS,05c9bfb5-7f85-4879-9d0c-bd3ecadabdad
22137,22137,2025-02-07,FedEx,2b7596cd-b22a-4527-a940-134d5f9b12dc
22138,22138,2024-05-24,UPS,f3cb6e5d-86b2-47de-99a8-42f2ea1ae79d
22139,22139,2024-03-19,USPS,e4ef2027-bdfe-4e85-945e-c70ee7772138
22140,22140,2024-11-30,FedEx,151ad853-2b10-4179-b99a-ccbdc8e5c75e
22141,22141,2025-05-16,USPS,3688090d-2ad3-4cf8-9c90-f740a0a16b14
22142,22142,2024-08-02,UPS,89756fe8-7f2f-4039-8585-a040853ec042
22143,22143,2024-03-31,UPS,6aac7a66-f861-43eb-9ed3-15154f3541fa
22144,22144,2023-09-07,DHL,ab022b7f-9e94-4d94-8a3d-fc315877e499
22145,22145,2025-04-29,DHL,dd6d07e2-74fa-4fe2-85f1-65775af03622
22146,22146,2025-03-13,DHL,fa69a9fc-fa55-4082-9f32-827f96379204
22147,22147,2024-11-07,DHL,21c78d9e-a4d6-4b6b-9501-0e3c808f306f
22148,22148,2024-03-30,DHL,2b47261a-b889-4cbc-aae0-c294cab076b7
22149,22149,2024-09-20,FedEx,e8a66fa7-620e-4935-ad97-8915b11eba30
22150,22150,2024-01-15,FedEx,c2483c1b-1b77-471a-9629-ce168e279be2
22151,22151,2024-05-20,USPS,5207bcf7-fc64-47c1-820a-8b0a357cdc7f
22152,22152,2024-12-06,UPS,2e320839-e53b-4d9f-b4bb-d0f9b668ac36
22153,22153,2025-03-20,USPS,5213e32a-6714-4693-859c-0e755d1ef92d
22154,22154,2023-12-20,UPS,ee09b63c-63b6-47c4-9359-fdd3d8e5e1ad
22155,22155,2024-02-16,FedEx,c19368d1-359e-4a88-b262-2bf76f197af0
22156,22156,2024-05-15,USPS,497bef14-f5a4-475a-95f9-6946b73c7fd1
22157,22157,2024-03-10,DHL,960ca00b-ed90-4a0f-aa84-21fce547bb50
22158,22158,2024-08-17,DHL,9cfb51e5-51b0-4123-9bb9-66a1af82b49c
22159,22159,2024-05-24,DHL,498dfc6f-ad96-46fa-a8fd-d34f1099d7fc
22160,22160,2025-02-14,USPS,277d5dfc-09be-4c4c-a5a7-913407ce587a
22161,22161,2025-05-04,FedEx,1188cd5e-71f9-499d-81ce-579e2b040bdc
22162,22162,2023-10-21,DHL,265455eb-e800-4d8e-98ae-ff7370809ca8
22163,22163,2024-10-24,USPS,3da86927-7fd5-4b03-8f75-a9233fdb2cf5
22164,22164,2025-03-14,UPS,48ca7d0f-69e2-413b-9fc1-788d1b1d87f6
22165,22165,2023-09-12,UPS,e7c8b2eb-2a98-483f-a71a-fa346c694752
22166,22166,2024-09-29,FedEx,600c3869-6593-4fe7-afca-9e908951a3a1
22167,22167,2024-05-06,FedEx,f315679c-df99-40fc-b354-2a989aa61163
22168,22168,2025-01-08,USPS,41b5f834-a2b1-4c38-b1f7-ebb78a6c6734
22169,22169,2024-01-09,FedEx,f8eac222-9aad-4513-8af8-e8a84545fc4f
22170,22170,2025-03-19,UPS,86a87a0d-e0dc-4cd5-b2d1-72cc2d3971dd
22171,22171,2024-08-22,USPS,f9055c74-f6c9-42d2-875f-5ef961f2523c
22172,22172,2024-07-26,USPS,889aeadd-4020-4cba-a179-869e9c7a56b0
22173,22173,2024-09-10,UPS,ca869ca4-623c-46c2-9fac-ea9be192b799
22174,22174,2024-05-13,DHL,17fe615b-9a7e-40dd-94a8-9577099fbc39
22175,22175,2023-10-01,USPS,3bf0a76f-9907-4fd5-be9c-65a148fdf896
22176,22176,2025-02-02,DHL,a487d843-46b5-4062-a432-b4c08ac86ca9
22177,22177,2025-01-14,UPS,18a4a8bb-2dbf-4f56-80ad-10d042831574
22178,22178,2024-08-06,FedEx,c5e2838d-9d74-438b-be86-de44be6638d2
22179,22179,2023-06-08,FedEx,f81ae65d-72a5-499a-a655-b7fab3e45c98
22180,22180,2023-06-25,USPS,fd0d2e61-3b2c-424e-85cc-e9bdbd0865d2
22181,22181,2024-10-04,DHL,5b6325c8-337c-43cd-9f13-c5808f891d63
22182,22182,2024-09-09,DHL,22437efc-82d8-4691-b00c-b8138dd41113
22183,22183,2024-11-30,UPS,4239e185-d0df-4e8c-8168-51d619eba7f6
22184,22184,2024-06-20,UPS,a4b59db9-19b4-479c-a30c-ff288f3710e0
22185,22185,2023-10-31,DHL,7863b2f4-df1c-4fc2-800b-fcc2a57dc328
22186,22186,2023-11-04,DHL,8310f5c7-2932-4701-bff8-ab4fe1e8a6bc
22187,22187,2024-10-15,FedEx,d901245f-84ce-409f-92f7-8d0b93f3c469
22188,22188,2023-08-22,FedEx,70ac5089-230f-4a2d-b5e4-2277d7853a1f
22189,22189,2024-07-31,FedEx,bb3d462f-355d-476b-9bb2-a2a94c521e2e
22190,22190,2025-01-28,DHL,ab74ec53-4eaf-4363-8c69-4f5af38e44b6
22191,22191,2023-08-01,USPS,0a9e6014-2aa3-4380-93f7-114636727bf3
22192,22192,2024-11-28,UPS,4ddc18ae-cb5a-48e7-bc2a-4467721c8c22
22193,22193,2023-07-14,FedEx,549a2df1-2304-4839-a7e3-cdeaf264290f
22194,22194,2023-11-12,UPS,add4a9cf-5b6d-4e59-8ec5-a57e49b56ebb
22195,22195,2024-08-18,UPS,8857b1bc-673f-4734-b23d-1d64db10064c
22196,22196,2024-04-22,FedEx,c7f88226-53ee-45a2-a0b4-af8bbb6b56b5
22197,22197,2023-12-21,UPS,af63306b-2cd4-40f2-ba96-1cf692fd5a72
22198,22198,2025-02-08,DHL,8d19feb1-16a4-42be-b562-0196fd9a6e9b
22199,22199,2025-03-09,UPS,e5ae667c-cc10-49fc-8b43-6c184c704c81
22200,22200,2024-11-28,UPS,e08c37f4-f8b1-432f-a9b8-51fc497f0a2f
22201,22201,2023-10-04,UPS,106f46ab-5963-4325-a90f-f8e5bc0fe981
22202,22202,2024-09-14,FedEx,cd0f4918-1264-40e9-9c13-4dbd29236f1d
22203,22203,2023-09-24,DHL,1edcdb06-74f5-4988-b89e-d8043cc0cb7e
22204,22204,2025-04-24,DHL,49d3d051-8053-4036-b803-b36ca87e7046
22205,22205,2023-09-26,UPS,5ee0f51c-6368-40da-983a-902b1c8f7cb2
22206,22206,2025-04-04,UPS,fff45ab9-8a79-4b73-a159-cc6e1b6fc372
22207,22207,2024-03-22,UPS,51bc33dc-ff27-471d-ad3e-6f589f38637d
22208,22208,2025-03-01,DHL,c4ac4724-7f69-4e87-b146-8c9880b270b5
22209,22209,2025-03-06,DHL,f8e9f45b-7c53-4834-b377-8458cb03312e
22210,22210,2024-01-09,DHL,ff4c7dcd-bf13-45f1-b930-8c8fa958ee95
22211,22211,2023-08-19,USPS,95f70346-b201-47ae-a23f-afc4e7fab9d5
22212,22212,2023-12-18,USPS,538e3421-48b3-4983-89c1-3901e5f3aad0
22213,22213,2024-07-23,DHL,82fcd656-880b-4acc-a9fe-a5236d68e25f
22214,22214,2024-10-25,FedEx,b8a50c1a-4164-4c18-9f1a-a2786331197f
22215,22215,2023-10-15,UPS,09cdbb3f-0c3b-401a-b3a8-ed6cfed69692
22216,22216,2025-02-24,FedEx,2bd4c3ad-01ed-4574-b56f-78b9f2655bb1
22217,22217,2025-03-08,FedEx,615f08a8-12d6-48bb-9166-1a1c84bb8301
22218,22218,2023-07-14,DHL,614df11f-009d-4d58-b698-43de0e9b95eb
22219,22219,2024-08-04,DHL,3ed77c4c-9f26-4e8b-9deb-29935f97e1b1
22220,22220,2025-05-02,USPS,d148c2fa-d449-42ea-a7ce-fd3979132913
22221,22221,2023-06-30,USPS,d408ca21-578a-41e6-a6ce-29d2b30863be
22222,22222,2025-04-30,USPS,f9c1b51a-9516-407b-9f68-4e547d80bf65
22223,22223,2023-06-04,USPS,25fc6eda-ed2c-4d4c-818b-d6004e12b13f
22224,22224,2025-02-14,DHL,834144c9-662b-4445-b605-d0f6f25e4d34
22225,22225,2024-10-11,DHL,a89454cf-4ee7-463f-9851-fc99134016ce
22226,22226,2024-09-09,DHL,d1e195ad-9bf6-4da5-a5a4-309602e5f8d9
22227,22227,2024-03-08,DHL,f94265fa-7c29-4a96-93e8-57cf51c1a722
22228,22228,2025-02-17,UPS,6a289ee1-c695-46a3-8ca7-e676d490c71b
22229,22229,2024-02-09,DHL,4d76a0c0-2c0e-4acd-8a9e-d21ac4e236ad
22230,22230,2024-02-23,UPS,b5ba416d-aa23-4124-a789-19a7d68d1608
22231,22231,2023-06-16,USPS,bf960d72-303c-45d5-aeb2-ab43823c3e14
22232,22232,2023-07-29,UPS,0b6f6369-5066-4256-812d-d47a3193cb80
22233,22233,2024-10-13,USPS,5fb15d3d-5e5e-4ab8-a3b6-784595db83b9
22234,22234,2024-12-27,UPS,51fea57a-d32a-4681-834e-164227bb15dc
