OrderID,ProductID,CustomerID,OrderDate,OrderQuantity,TotalAmount,Status
21277,93,604,2025-05-26,9,818.01,Cancelled
21278,138,815,2025-01-26,3,634.29,Shipped
21279,48,1108,2024-08-15,4,126.96,Pending
21280,93,1149,2025-03-23,6,545.34,Pending
21281,74,483,2025-04-11,2,624.54,Pending
21282,143,925,2023-12-18,7,565.18,Delivered
21283,36,665,2023-08-15,6,179.58,Delivered
21284,9,416,2024-03-11,9,5836.32,Shipped
21285,64,675,2024-02-13,6,355.86,Pending
21286,108,1124,2024-12-23,10,339.6,Delivered
21287,20,982,2024-03-15,6,573.48,Pending
21288,124,100,2024-11-02,4,2374.6,Pending
21289,23,680,2024-12-11,2,96.76,Pending
21290,7,1163,2024-08-03,9,1224.27,Pending
21291,78,331,2024-03-22,9,141.48,Shipped
21292,42,956,2025-01-04,4,538.04,Shipped
21293,79,904,2023-11-18,1,56.91,Shipped
21294,66,172,2024-03-23,6,12.0,Cancelled
21295,20,822,2024-01-04,8,764.64,Shipped
21296,77,955,2023-06-21,10,200.2,Cancelled
21297,82,451,2024-10-04,1,22.29,Shipped
21298,96,1098,2023-07-03,9,1421.64,Pending
21299,127,528,2024-11-15,2,112.52,Pending
21300,77,328,2025-04-09,1,20.02,Shipped
21301,82,920,2025-02-25,4,89.16,Pending
21302,44,391,2024-02-09,9,511.92,Cancelled
21303,29,648,2023-07-04,5,293.35,Pending
21304,73,921,2024-02-14,3,131.85,Shipped
21305,14,1070,2024-10-31,3,460.35,Cancelled
21306,89,352,2023-12-19,7,8375.71,Cancelled
21307,20,835,2025-03-14,1,95.58,Cancelled
21308,127,21,2025-05-16,3,168.78,Cancelled
21309,120,90,2025-05-23,4,47.96,Delivered
21310,81,986,2024-03-06,10,429.8,Shipped
21311,6,997,2023-09-06,2,97.32,Shipped
21312,42,55,2023-07-15,4,538.04,Shipped
21313,79,1181,2024-12-31,8,455.28,Cancelled
21314,16,1179,2024-08-01,4,467.12,Delivered
21315,39,253,2023-09-17,7,286.3,Cancelled
21316,9,1110,2025-01-08,9,5836.32,Delivered
21317,58,626,2024-09-08,4,299.2,Delivered
21318,101,560,2024-11-21,9,619.38,Cancelled
21319,101,12,2024-11-23,8,550.56,Pending
21320,1,912,2024-02-16,5,110.45,Cancelled
21321,78,166,2025-03-13,7,110.04,Delivered
21322,81,190,2024-12-06,9,386.82,Cancelled
21323,148,986,2024-09-21,7,836.15,Pending
21324,141,298,2023-12-12,1,90.23,Shipped
21325,72,418,2024-12-07,5,2040.1,Delivered
21326,14,967,2024-04-21,6,920.7,Pending
21327,140,1107,2024-03-06,6,82.92,Pending
21328,70,595,2025-04-22,7,143.57,Shipped
21329,57,501,2024-04-15,9,7744.68,Shipped
21330,25,1128,2024-12-20,8,660.48,Cancelled
21331,11,551,2025-02-05,9,7765.38,Shipped
21332,35,714,2025-01-17,8,1599.2,Pending
21333,10,191,2025-02-21,8,91.2,Cancelled
21334,68,815,2025-03-22,5,203.8,Pending
21335,104,837,2023-06-05,9,205.29,Cancelled
21336,88,749,2024-05-10,3,78.75,Pending
21337,28,334,2023-12-07,4,1744.16,Pending
21338,55,294,2024-11-24,7,38.22,Cancelled
21339,66,634,2024-02-01,10,20.0,Pending
21340,37,1145,2025-02-28,9,2275.92,Cancelled
21341,34,690,2023-06-04,3,22.05,Cancelled
21342,4,137,2024-05-04,10,465.7,Cancelled
21343,94,126,2023-08-23,8,1619.2,Cancelled
21344,18,386,2023-11-03,5,84.35,Pending
21345,84,916,2024-05-09,3,2403.63,Cancelled
21346,23,994,2024-03-29,10,483.8,Pending
21347,107,554,2024-01-30,2,130.02,Pending
21348,42,499,2023-09-13,3,403.53,Delivered
21349,136,646,2024-09-04,3,129.15,Shipped
21350,84,844,2023-07-30,8,6409.68,Delivered
21351,48,104,2024-07-19,4,126.96,Delivered
21352,99,308,2023-09-03,5,2331.15,Delivered
21353,48,377,2024-12-22,9,285.66,Shipped
21354,17,1198,2023-07-25,6,3082.62,Shipped
21355,15,388,2023-08-27,2,173.96,Cancelled
21356,63,551,2024-10-16,3,288.6,Cancelled
21357,129,694,2023-09-14,3,389.76,Shipped
21358,21,1050,2023-12-05,10,78.9,Shipped
21359,111,683,2024-05-23,8,1173.04,Pending
21360,105,118,2023-08-07,3,89.01,Delivered
21361,87,1019,2025-04-29,4,396.72,Delivered
21362,101,178,2024-10-12,6,412.92,Shipped
21363,5,581,2024-10-13,10,123.5,Delivered
21364,97,392,2023-09-29,5,2370.1,Delivered
21365,22,645,2024-08-13,2,138.3,Shipped
21366,49,674,2024-06-21,3,1217.01,Delivered
21367,36,693,2024-06-16,2,59.86,Pending
21368,4,809,2025-05-29,4,186.28,Pending
21369,4,223,2024-07-01,1,46.57,Pending
21370,38,769,2023-09-17,7,1723.47,Pending
21371,69,943,2023-07-10,2,58.1,Delivered
21372,129,589,2023-11-26,7,909.44,Pending
21373,143,599,2023-09-14,9,726.66,Pending
21374,76,849,2023-10-12,2,487.8,Delivered
21375,136,865,2024-12-20,7,301.35,Delivered
21376,96,544,2024-10-16,5,789.8,Delivered
21377,140,885,2024-08-05,4,55.28,Delivered
21378,46,384,2024-04-15,1,25.02,Cancelled
21379,7,498,2024-08-10,1,136.03,Cancelled
21380,85,1086,2025-03-05,2,1241.7,Shipped
21381,51,672,2023-08-11,3,1423.02,Shipped
21382,128,298,2025-03-26,6,124.56,Shipped
21383,84,569,2023-11-16,4,3204.84,Shipped
21384,106,86,2023-12-05,8,53.92,Pending
21385,112,121,2024-08-21,1,988.51,Delivered
21386,30,350,2023-10-05,3,64.95,Pending
21387,48,817,2024-06-24,4,126.96,Cancelled
21388,89,86,2023-08-06,5,5982.65,Delivered
21389,66,307,2023-09-24,2,4.0,Pending
21390,33,351,2024-08-17,2,89.6,Pending
21391,29,219,2023-07-16,5,293.35,Delivered
21392,114,1026,2023-08-12,10,934.5,Cancelled
21393,125,262,2024-03-02,1,20.45,Shipped
21394,55,1000,2023-10-02,2,10.92,Delivered
21395,63,876,2024-02-17,7,673.4,Cancelled
21396,99,870,2023-08-11,5,2331.15,Pending
21397,101,525,2024-01-14,2,137.64,Shipped
21398,71,1039,2025-01-26,3,234.69,Cancelled
21399,82,497,2024-07-04,5,111.45,Shipped
21400,127,451,2024-06-15,9,506.34,Shipped
21401,116,399,2024-12-08,4,128.32,Shipped
21402,111,643,2024-04-11,10,1466.3,Delivered
21403,25,187,2023-09-02,10,825.6,Cancelled
21404,142,536,2024-05-25,7,223.51,Cancelled
21405,79,399,2023-07-28,1,56.91,Shipped
21406,59,1047,2024-07-10,2,1468.54,Cancelled
21407,115,831,2023-11-06,5,410.4,Cancelled
21408,84,7,2024-06-21,6,4807.26,Delivered
21409,9,68,2023-08-05,8,5187.84,Shipped
21410,99,79,2024-11-06,8,3729.84,Pending
21411,114,56,2024-07-26,9,841.05,Cancelled
21412,60,713,2025-02-13,5,328.1,Shipped
21413,27,732,2024-07-07,6,729.06,Pending
21414,140,591,2024-10-11,2,27.64,Shipped
21415,128,197,2025-02-02,10,207.6,Pending
21416,146,221,2024-02-20,10,307.3,Cancelled
21417,44,59,2025-04-28,3,170.64,Cancelled
21418,63,902,2025-05-03,2,192.4,Pending
21419,97,175,2023-09-14,6,2844.12,Delivered
21420,77,66,2023-10-31,1,20.02,Shipped
21421,65,268,2024-04-18,9,543.87,Delivered
21422,47,116,2023-07-31,9,435.87,Pending
21423,57,962,2023-07-12,1,860.52,Cancelled
21424,79,773,2023-07-10,5,284.55,Shipped
21425,28,650,2025-05-14,2,872.08,Cancelled
21426,149,363,2023-07-26,3,583.32,Pending
21427,25,588,2024-05-20,4,330.24,Cancelled
21428,95,606,2024-08-21,9,5956.74,Shipped
21429,64,153,2023-08-04,10,593.1,Pending
21430,139,7,2023-07-23,5,84.35,Delivered
21431,99,879,2023-07-08,2,932.46,Shipped
21432,132,426,2024-03-31,10,357.2,Shipped
21433,121,577,2024-08-17,7,13620.39,Cancelled
21434,41,1076,2024-09-28,2,404.22,Cancelled
21435,101,47,2024-01-04,1,68.82,Cancelled
21436,4,57,2024-09-02,5,232.85,Delivered
21437,77,839,2024-08-27,6,120.12,Shipped
21438,21,837,2025-03-02,4,31.56,Pending
21439,38,566,2023-08-16,5,1231.05,Cancelled
21440,86,301,2024-06-07,3,162.45,Delivered
21441,90,937,2024-07-09,8,757.76,Pending
21442,128,722,2023-06-20,3,62.28,Shipped
21443,23,440,2023-08-17,4,193.52,Shipped
21444,90,494,2023-12-08,7,663.04,Cancelled
21445,122,740,2024-10-06,5,1808.25,Pending
21446,2,564,2024-07-30,8,620.72,Delivered
21447,117,447,2025-04-01,1,198.99,Cancelled
21448,35,100,2024-10-21,6,1199.4,Delivered
21449,61,481,2023-09-22,10,970.7,Delivered
21450,121,345,2023-06-27,4,7783.08,Pending
21451,132,646,2024-08-20,9,321.48,Delivered
21452,22,32,2023-06-20,2,138.3,Shipped
21453,69,473,2025-05-03,6,174.3,Cancelled
21454,44,934,2024-09-13,2,113.76,Delivered
21455,140,989,2024-02-05,7,96.74,Delivered
21456,108,566,2025-03-28,1,33.96,Pending
21457,37,73,2024-12-07,6,1517.28,Delivered
21458,59,545,2024-10-27,7,5139.89,Shipped
21459,60,460,2024-04-04,4,262.48,Shipped
21460,20,919,2024-10-05,9,860.22,Delivered
21461,11,14,2024-01-19,10,8628.2,Pending
21462,133,1150,2024-03-18,3,26.16,Cancelled
21463,28,923,2023-11-08,5,2180.2,Cancelled
21464,39,97,2024-06-19,6,245.4,Delivered
21465,6,1046,2024-12-31,6,291.96,Shipped
21466,2,1167,2024-03-12,1,77.59,Pending
21467,23,290,2024-06-02,8,387.04,Delivered
21468,115,814,2024-06-30,6,492.48,Delivered
21469,39,202,2024-09-10,3,122.7,Shipped
21470,10,1061,2023-10-09,4,45.6,Pending
21471,23,485,2025-02-07,8,387.04,Delivered
21472,101,261,2024-09-08,8,550.56,Delivered
21473,34,1173,2024-09-02,8,58.8,Cancelled
21474,95,289,2025-05-18,9,5956.74,Shipped
21475,87,29,2024-06-22,10,991.8,Cancelled
21476,76,380,2023-09-10,4,975.6,Shipped
21477,37,504,2024-10-05,10,2528.8,Shipped
21478,135,957,2023-06-29,9,347.31,Cancelled
21479,144,867,2023-12-17,6,197.34,Delivered
21480,62,762,2024-10-07,8,1259.84,Delivered
21481,113,460,2023-09-22,1,85.29,Delivered
21482,89,1006,2024-10-30,8,9572.24,Pending
21483,36,369,2024-01-26,1,29.93,Pending
21484,140,56,2025-05-31,6,82.92,Pending
21485,148,278,2023-07-23,2,238.9,Shipped
21486,63,107,2024-12-17,9,865.8,Cancelled
21487,43,272,2024-02-07,9,3103.65,Shipped
21488,79,720,2023-10-26,1,56.91,Pending
21489,23,652,2024-04-25,2,96.76,Shipped
21490,144,946,2023-10-29,7,230.23,Cancelled
21491,50,85,2023-11-27,5,244.95,Cancelled
21492,61,282,2023-07-02,5,485.35,Delivered
21493,84,494,2023-07-06,3,2403.63,Delivered
21494,2,617,2025-01-19,5,387.95,Delivered
21495,150,309,2024-06-16,1,5.18,Delivered
21496,126,150,2024-12-30,6,88.2,Pending
21497,102,1054,2024-09-08,8,431.2,Shipped
21498,56,274,2024-04-28,5,219.5,Delivered
21499,13,690,2024-12-27,6,192.06,Cancelled
21500,136,357,2023-06-30,4,172.2,Delivered
21501,90,675,2025-03-16,7,663.04,Cancelled
21502,18,751,2023-09-03,8,134.96,Delivered
21503,118,559,2024-02-08,1,136.12,Cancelled
21504,54,323,2024-08-12,7,565.53,Shipped
21505,116,430,2024-01-19,8,256.64,Cancelled
21506,123,439,2024-03-22,6,130.8,Delivered
21507,83,389,2023-09-27,7,192.85,Cancelled
21508,11,1075,2023-08-14,4,3451.28,Cancelled
21509,41,1012,2023-09-22,10,2021.1,Shipped
21510,64,688,2024-04-24,3,177.93,Cancelled
21511,98,459,2023-06-19,10,378.6,Pending
21512,80,55,2024-06-27,7,74.9,Pending
21513,120,415,2024-12-20,10,119.9,Cancelled
21514,138,1000,2024-04-24,8,1691.44,Cancelled
21515,17,866,2024-07-17,7,3596.39,Pending
21516,31,919,2024-12-28,5,3549.3,Pending
21517,131,813,2025-04-23,5,481.65,Delivered
21518,19,430,2023-12-07,7,2523.36,Shipped
21519,12,1052,2024-05-28,4,38.16,Delivered
21520,61,974,2024-04-17,6,582.42,Cancelled
21521,27,798,2023-12-12,6,729.06,Pending
21522,100,428,2025-03-22,2,93.48,Delivered
21523,30,487,2024-10-30,5,108.25,Pending
21524,16,291,2024-10-12,5,583.9,Pending
21525,121,692,2024-12-15,1,1945.77,Shipped
21526,26,148,2025-02-28,10,442.0,Pending
21527,19,1003,2024-05-12,7,2523.36,Shipped
21528,116,113,2024-12-25,9,288.72,Delivered
21529,53,603,2023-07-22,10,2912.9,Shipped
21530,102,271,2024-03-21,6,323.4,Shipped
21531,10,190,2024-12-22,5,57.0,Shipped
21532,122,896,2025-02-11,4,1446.6,Delivered
21533,131,754,2024-01-06,9,866.97,Pending
21534,130,968,2025-04-04,7,170.87,Pending
21535,120,42,2023-10-24,7,83.93,Pending
21536,97,715,2023-06-10,3,1422.06,Delivered
21537,61,660,2024-12-05,6,582.42,Delivered
21538,53,896,2025-01-26,8,2330.32,Shipped
21539,130,183,2024-12-16,1,24.41,Cancelled
21540,149,423,2025-01-13,5,972.2,Shipped
21541,77,712,2025-01-28,8,160.16,Shipped
21542,1,889,2024-08-06,9,198.81,Cancelled
21543,145,1145,2024-06-25,8,3796.32,Pending
21544,134,548,2023-11-02,10,441.8,Shipped
21545,107,843,2024-07-21,4,260.04,Shipped
21546,46,560,2024-10-02,5,125.1,Delivered
21547,135,3,2023-11-17,4,154.36,Cancelled
21548,27,51,2025-04-08,6,729.06,Delivered
21549,45,627,2024-02-01,1,29.4,Shipped
21550,89,140,2023-06-20,1,1196.53,Pending
21551,108,43,2025-03-30,8,271.68,Cancelled
21552,66,135,2024-08-20,5,10.0,Cancelled
21553,26,151,2024-06-12,3,132.6,Delivered
21554,134,617,2024-08-31,4,176.72,Cancelled
21555,106,935,2024-11-16,8,53.92,Pending
21556,121,898,2025-05-22,10,19457.7,Shipped
21557,14,512,2024-03-03,6,920.7,Delivered
21558,9,328,2023-09-11,8,5187.84,Delivered
21559,42,683,2024-01-02,10,1345.1,Delivered
21560,112,425,2023-09-17,3,2965.53,Delivered
21561,143,566,2025-04-06,10,807.4,Delivered
21562,25,629,2024-10-01,2,165.12,Delivered
21563,84,236,2025-03-31,9,7210.89,Pending
21564,34,929,2025-02-27,3,22.05,Shipped
21565,90,871,2023-10-01,9,852.48,Pending
21566,119,325,2024-10-30,4,35.04,Shipped
21567,86,1096,2023-09-17,4,216.6,Cancelled
21568,129,381,2023-08-22,5,649.6,Shipped
21569,137,790,2024-05-11,3,67.35,Cancelled
21570,72,831,2024-03-28,1,408.02,Delivered
21571,49,817,2024-10-14,9,3651.03,Cancelled
21572,116,173,2024-01-21,8,256.64,Shipped
21573,40,410,2024-12-11,9,3411.9,Cancelled
21574,75,891,2025-01-13,9,548.1,Delivered
21575,49,1128,2024-05-29,1,405.67,Shipped
21576,80,429,2023-12-16,6,64.2,Pending
21577,33,261,2024-09-08,6,268.8,Delivered
21578,146,622,2023-12-19,9,276.57,Pending
21579,128,864,2024-04-11,7,145.32,Cancelled
21580,120,85,2024-07-09,1,11.99,Shipped
21581,128,623,2024-03-20,3,62.28,Pending
21582,92,1059,2024-07-30,1,15.68,Cancelled
21583,123,382,2024-04-07,7,152.6,Shipped
21584,108,531,2025-03-30,2,67.92,Cancelled
21585,106,1170,2025-05-09,10,67.4,Cancelled
21586,111,38,2024-01-01,2,293.26,Cancelled
21587,40,1032,2023-11-27,6,2274.6,Cancelled
21588,54,1009,2024-05-16,4,323.16,Shipped
21589,41,1169,2025-03-14,9,1818.99,Cancelled
21590,39,980,2024-01-12,2,81.8,Pending
21591,40,561,2023-10-23,4,1516.4,Cancelled
21592,83,117,2025-02-22,10,275.5,Pending
21593,71,501,2025-03-05,9,704.07,Pending
21594,125,1113,2024-06-22,4,81.8,Cancelled
21595,68,123,2023-06-17,2,81.52,Delivered
21596,63,1020,2024-02-22,4,384.8,Cancelled
21597,131,704,2024-01-11,8,770.64,Cancelled
21598,49,729,2023-09-23,9,3651.03,Cancelled
21599,55,922,2025-01-11,5,27.3,Shipped
21600,4,1134,2024-01-25,7,325.99,Cancelled
21601,103,318,2024-11-09,9,15984.27,Delivered
21602,148,658,2023-07-14,5,597.25,Cancelled
21603,117,194,2024-10-19,3,596.97,Cancelled
21604,6,243,2023-06-29,8,389.28,Delivered
21605,86,529,2025-05-23,7,379.05,Delivered
21606,121,1058,2023-07-21,1,1945.77,Delivered
21607,45,38,2023-11-19,8,235.2,Shipped
21608,41,844,2023-11-25,5,1010.55,Delivered
21609,10,240,2023-10-31,7,79.8,Pending
21610,20,885,2024-09-19,6,573.48,Pending
21611,59,704,2024-11-27,1,734.27,Shipped
21612,141,882,2025-03-11,2,180.46,Delivered
21613,23,778,2024-03-23,2,96.76,Shipped
21614,56,11,2024-08-15,3,131.7,Cancelled
21615,116,928,2023-12-29,4,128.32,Delivered
21616,130,7,2023-08-15,3,73.23,Cancelled
21617,146,127,2023-10-30,2,61.46,Pending
21618,9,195,2023-08-02,8,5187.84,Shipped
21619,138,1009,2024-06-21,2,422.86,Cancelled
21620,145,449,2024-08-30,2,949.08,Cancelled
21621,22,1087,2023-06-02,10,691.5,Shipped
21622,134,1000,2024-03-05,1,44.18,Delivered
21623,134,296,2024-09-24,7,309.26,Pending
21624,119,211,2023-12-28,3,26.28,Pending
21625,96,1133,2024-05-31,4,631.84,Shipped
21626,120,871,2024-03-10,9,107.91,Shipped
21627,31,901,2023-09-17,3,2129.58,Shipped
21628,99,1055,2025-02-05,6,2797.38,Cancelled
21629,6,513,2025-02-25,9,437.94,Shipped
21630,147,221,2023-10-29,9,789.66,Cancelled
21631,47,319,2024-01-27,9,435.87,Cancelled
21632,21,1115,2024-02-23,9,71.01,Cancelled
21633,82,809,2023-09-21,8,178.32,Pending
21634,51,1095,2025-01-11,5,2371.7,Pending
21635,54,507,2023-07-15,1,80.79,Pending
21636,43,165,2023-10-25,8,2758.8,Cancelled
21637,130,126,2024-01-10,7,170.87,Delivered
21638,63,601,2024-01-12,7,673.4,Shipped
21639,25,333,2024-05-13,10,825.6,Cancelled
21640,127,475,2023-11-06,10,562.6,Pending
21641,139,96,2023-07-30,3,50.61,Delivered
21642,12,892,2025-01-06,10,95.4,Cancelled
21643,46,1047,2024-03-31,6,150.12,Pending
21644,51,827,2023-10-12,3,1423.02,Delivered
21645,51,574,2025-03-18,8,3794.72,Delivered
21646,97,713,2024-01-25,6,2844.12,Cancelled
21647,89,827,2025-03-17,10,11965.3,Delivered
21648,85,991,2025-01-21,2,1241.7,Shipped
21649,138,748,2025-03-27,7,1480.01,Delivered
21650,70,393,2024-08-29,10,205.1,Delivered
21651,95,145,2024-08-16,4,2647.44,Pending
21652,139,868,2025-04-17,8,134.96,Pending
21653,7,818,2023-07-31,4,544.12,Cancelled
21654,124,607,2024-06-16,8,4749.2,Delivered
21655,32,471,2025-01-24,10,17174.8,Cancelled
21656,74,616,2025-04-01,3,936.81,Delivered
21657,32,906,2023-09-14,6,10304.88,Shipped
21658,52,235,2024-03-07,3,294.9,Delivered
21659,130,738,2023-08-05,1,24.41,Pending
21660,28,961,2023-07-30,9,3924.36,Delivered
21661,147,221,2024-09-15,10,877.4,Delivered
21662,80,621,2025-02-15,8,85.6,Pending
21663,65,160,2024-11-12,6,362.58,Cancelled
21664,134,1061,2024-02-26,2,88.36,Pending
21665,51,223,2025-02-04,6,2846.04,Cancelled
21666,9,947,2025-04-02,4,2593.92,Pending
21667,125,527,2024-07-12,6,122.7,Delivered
21668,110,110,2023-09-28,10,4425.0,Delivered
21669,38,573,2024-01-06,3,738.63,Delivered
21670,18,902,2025-04-14,1,16.87,Delivered
21671,10,362,2024-12-28,4,45.6,Pending
21672,132,815,2024-02-23,8,285.76,Pending
21673,150,930,2023-07-08,3,15.54,Cancelled
21674,136,980,2025-01-15,2,86.1,Pending
21675,131,100,2025-05-31,6,577.98,Shipped
21676,147,884,2024-04-03,8,701.92,Pending
21677,145,658,2023-09-28,3,1423.62,Delivered
21678,121,1144,2023-12-04,2,3891.54,Delivered
21679,33,1067,2024-11-23,8,358.4,Pending
21680,27,1169,2024-01-15,3,364.53,Delivered
21681,131,371,2024-02-08,8,770.64,Delivered
21682,6,421,2023-11-06,8,389.28,Cancelled
21683,103,1086,2025-05-31,9,15984.27,Delivered
21684,128,334,2025-05-14,1,20.76,Delivered
21685,101,1074,2024-11-09,6,412.92,Pending
21686,138,829,2023-10-29,10,2114.3,Shipped
21687,63,607,2024-02-14,1,96.2,Cancelled
21688,44,485,2024-04-02,4,227.52,Delivered
21689,54,71,2023-07-19,8,646.32,Delivered
21690,132,102,2025-05-24,2,71.44,Delivered
21691,41,829,2023-11-15,5,1010.55,Delivered
21692,33,1110,2025-03-23,6,268.8,Cancelled
21693,66,8,2024-03-25,1,2.0,Pending
21694,120,627,2023-06-17,5,59.95,Shipped
21695,50,983,2023-10-12,6,293.94,Shipped
21696,90,1119,2025-05-05,7,663.04,Shipped
21697,17,329,2024-08-22,7,3596.39,Cancelled
21698,133,1113,2024-07-21,2,17.44,Shipped
21699,97,1083,2023-07-25,6,2844.12,Cancelled
21700,84,1031,2025-04-07,6,4807.26,Cancelled
21701,55,834,2025-01-28,1,5.46,Cancelled
21702,122,1178,2023-11-24,10,3616.5,Delivered
21703,57,1073,2023-12-17,5,4302.6,Shipped
21704,20,1133,2024-05-02,9,860.22,Shipped
21705,18,798,2024-08-11,2,33.74,Pending
21706,67,221,2023-12-11,5,459.6,Shipped
21707,8,878,2023-06-12,4,385.56,Shipped
21708,145,103,2023-07-17,7,3321.78,Delivered
21709,50,801,2024-04-01,8,391.92,Cancelled
21710,129,201,2025-01-01,5,649.6,Cancelled
21711,133,315,2024-04-08,5,43.6,Pending
21712,128,223,2025-03-21,6,124.56,Cancelled
21713,45,554,2025-04-19,9,264.6,Shipped
21714,122,547,2024-02-22,4,1446.6,Cancelled
21715,133,508,2024-09-03,2,17.44,Shipped
21716,142,932,2023-10-29,4,127.72,Delivered
21717,36,787,2025-02-20,10,299.3,Pending
21718,4,558,2023-10-17,3,139.71,Delivered
21719,110,337,2025-04-26,8,3540.0,Pending
21720,142,87,2025-02-13,6,191.58,Delivered
21721,13,1066,2024-09-06,3,96.03,Delivered
21722,14,1039,2023-07-01,1,153.45,Cancelled
21723,43,828,2023-12-15,10,3448.5,Shipped
21724,6,626,2025-05-10,9,437.94,Delivered
21725,67,221,2025-04-05,1,91.92,Pending
21726,109,526,2024-12-23,9,1999.44,Pending
21727,115,863,2025-02-06,8,656.64,Delivered
21728,43,340,2023-11-08,5,1724.25,Delivered
21729,74,446,2023-08-03,8,2498.16,Cancelled
21730,150,1120,2025-05-04,9,46.62,Shipped
21731,7,1192,2024-05-25,9,1224.27,Shipped
21732,62,683,2025-02-02,5,787.4,Pending
21733,16,17,2024-08-16,1,116.78,Pending
21734,55,815,2023-08-12,3,16.38,Cancelled
21735,87,285,2023-09-22,2,198.36,Delivered
21736,78,532,2024-03-02,9,141.48,Cancelled
21737,43,900,2024-03-28,3,1034.55,Pending
21738,53,696,2023-06-03,7,2039.03,Shipped
21739,58,74,2023-10-30,10,748.0,Pending
21740,48,115,2023-10-01,2,63.48,Cancelled
21741,115,1024,2024-08-21,9,738.72,Cancelled
21742,2,710,2023-06-10,7,543.13,Pending
21743,100,877,2023-12-23,7,327.18,Shipped
21744,35,1157,2023-12-24,8,1599.2,Cancelled
21745,25,441,2025-02-19,4,330.24,Shipped
21746,130,757,2025-04-13,9,219.69,Delivered
21747,97,552,2024-07-12,9,4266.18,Delivered
21748,103,695,2024-03-30,5,8880.15,Shipped
21749,89,492,2025-01-31,9,10768.77,Pending
21750,18,25,2023-06-06,8,134.96,Delivered
21751,11,576,2024-06-23,4,3451.28,Delivered
21752,42,630,2025-02-10,3,403.53,Shipped
21753,3,803,2023-08-14,2,2288.16,Cancelled
21754,111,140,2025-04-14,10,1466.3,Cancelled
21755,130,891,2024-03-29,8,195.28,Delivered
21756,67,874,2025-04-30,5,459.6,Cancelled
21757,13,1001,2024-03-26,9,288.09,Shipped
21758,99,856,2024-09-28,10,4662.3,Cancelled
21759,137,446,2025-05-07,1,22.45,Delivered
21760,142,800,2023-09-27,7,223.51,Shipped
21761,118,891,2024-05-01,7,952.84,Cancelled
21762,93,151,2024-12-02,8,727.12,Pending
21763,84,187,2025-05-20,10,8012.1,Delivered
21764,53,961,2024-06-21,10,2912.9,Cancelled
21765,60,746,2024-02-16,3,196.86,Shipped
21766,20,318,2024-12-22,1,95.58,Delivered
21767,111,631,2024-09-25,3,439.89,Pending
21768,23,1068,2023-08-06,3,145.14,Pending
21769,16,175,2024-06-23,9,1051.02,Cancelled
21770,149,474,2024-08-02,7,1361.08,Shipped
21771,65,202,2024-03-11,10,604.3,Pending
21772,42,322,2024-09-13,7,941.57,Cancelled
21773,35,744,2025-04-10,6,1199.4,Shipped
21774,109,453,2023-12-25,8,1777.28,Shipped
21775,109,769,2025-01-12,5,1110.8,Shipped
21776,130,537,2024-08-02,5,122.05,Cancelled
21777,138,819,2024-04-12,7,1480.01,Cancelled
21778,113,729,2023-09-08,10,852.9,Shipped
21779,137,1055,2023-09-30,3,67.35,Delivered
21780,12,416,2024-04-24,3,28.62,Pending
21781,99,582,2024-07-07,7,3263.61,Shipped
21782,60,189,2024-04-25,1,65.62,Cancelled
21783,33,1086,2025-02-24,2,89.6,Delivered
21784,59,640,2024-03-24,1,734.27,Shipped
21785,137,959,2024-04-17,8,179.6,Shipped
21786,150,1041,2023-10-31,6,31.08,Cancelled
21787,129,615,2024-01-22,4,519.68,Pending
21788,99,345,2024-05-03,7,3263.61,Delivered
21789,127,976,2024-03-09,1,56.26,Cancelled
21790,105,220,2024-09-27,7,207.69,Delivered
21791,136,668,2024-02-13,1,43.05,Shipped
21792,131,853,2025-06-01,9,866.97,Shipped
21793,51,222,2023-08-18,8,3794.72,Shipped
21794,93,227,2024-10-13,4,363.56,Cancelled
21795,135,1138,2023-07-15,4,154.36,Pending
21796,20,167,2025-04-26,7,669.06,Pending
21797,107,632,2025-04-07,1,65.01,Shipped
21798,110,309,2023-08-08,10,4425.0,Cancelled
21799,56,1005,2024-04-05,6,263.4,Delivered
21800,94,825,2023-12-15,2,404.8,Pending
21801,52,956,2025-03-04,7,688.1,Shipped
21802,27,1046,2024-09-07,5,607.55,Cancelled
21803,8,208,2024-09-23,4,385.56,Pending
21804,92,1161,2024-03-15,4,62.72,Pending
21805,26,456,2025-03-17,9,397.8,Pending
21806,80,621,2023-07-02,3,32.1,Delivered
21807,118,869,2023-12-06,2,272.24,Cancelled
21808,43,105,2023-07-14,10,3448.5,Cancelled
21809,95,821,2024-05-28,9,5956.74,Shipped
21810,118,293,2023-07-16,2,272.24,Shipped
21811,144,429,2024-04-13,2,65.78,Delivered
21812,102,67,2025-04-28,4,215.6,Pending
21813,50,377,2024-06-16,9,440.91,Shipped
21814,47,86,2023-09-29,5,242.15,Cancelled
21815,141,1075,2024-09-24,6,541.38,Pending
21816,143,1151,2024-01-17,1,80.74,Cancelled
21817,111,817,2025-03-09,7,1026.41,Delivered
21818,48,911,2024-07-14,9,285.66,Shipped
21819,85,500,2023-09-03,10,6208.5,Pending
21820,112,273,2023-09-19,3,2965.53,Delivered
21821,59,857,2025-04-29,5,3671.35,Delivered
21822,125,1090,2024-04-18,5,102.25,Delivered
21823,129,848,2023-10-30,7,909.44,Pending
21824,31,341,2024-06-13,4,2839.44,Delivered
